transaction_id,contractor_or_beneficiary,amount,date,agency,purpose,anchored_hash,day_of_year,anomaly_score_rf,anomaly_score_xgb,anomaly_score_gb,anomaly_score_ensemble,is_anomaly_predicted,risk_level
8014,Individual Aid Recipient 602,20256.31,2025-11-13,Education,Equipment,antigrav_hash_00001f4d,317,0.0,6.26114e-06,1.5936081644448908e-08,2.0923586232036115e-06,0,LOW
8015,Individual Aid Recipient 734,12505.45,2025-01-24,DOE,Research,antigrav_hash_00001f4e,24,0.418977,0.00016619291,0.4337780459382244,0.2843070796169846,0,LOW
8016,Individual Aid Recipient 682,165591.81,2025-05-05,DOE,Construction,antigrav_hash_00001f4f,125,0.0,6.389782e-06,1.5936081644448908e-08,2.1352393278203514e-06,0,LOW
8017,Individual Aid Recipient 989,7336.45,2025-12-26,DOT,Equipment,antigrav_hash_00001f50,360,0.0,1.1006095e-05,1.5936081644448908e-08,3.674010230518512e-06,0,LOW
8018,Individual Aid Recipient 456,7256.49,2025-11-29,Education,Services,antigrav_hash_00001f51,333,0.0,1.3140109e-05,1.5936081644448908e-08,4.385348470977763e-06,0,LOW
8019,Individual Aid Recipient 896,530454.97,2025-03-08,Education,Equipment,antigrav_hash_00001f52,67,0.36872124999999994,0.0010821342,1.9407147971216547e-08,0.12326780120246932,0,LOW
8020,Individual Aid Recipient 293,95489.48,2025-01-08,DOT,Construction,antigrav_hash_00001f53,8,0.428977,0.0005957829,0.433778047954672,0.2877836102793791,0,LOW
8021,Individual Aid Recipient 536,615.44,2025-03-30,DOT,Research,antigrav_hash_00001f54,89,0.0,2.4570036e-05,1.5936081644448908e-08,8.195323943276058e-06,0,LOW
8022,Individual Aid Recipient 365,9434.34,2025-11-20,DOT,Construction,antigrav_hash_00001f55,324,0.0,9.4720035e-06,1.5936081644448908e-08,3.1626465312817824e-06,0,LOW
8023,Individual Aid Recipient 383,1453.92,2025-01-26,Education,Equipment,antigrav_hash_00001f56,26,0.418977,0.00018258236,0.433778047954672,0.28431254343705775,0,LOW
8024,Individual Aid Recipient 960,5292.07,2025-06-07,Education,Research,antigrav_hash_00001f57,158,0.0,6.57346e-06,1.5936081644448908e-08,2.1964652984841024e-06,0,LOW
8025,Individual Aid Recipient 245,198.79,2025-02-19,DOT,Services,antigrav_hash_00001f58,50,0.388977,0.00020189503,0.4337780459382244,0.27431898032362817,0,LOW
8026,Individual Aid Recipient 328,17935.11,2025-08-22,DOD,Equipment,antigrav_hash_00001f59,234,0.0,7.0097585e-06,1.5936081644448908e-08,2.3418982003535526e-06,0,LOW
8027,Individual Aid Recipient 97,3972.25,2025-11-09,HHS,Aid,antigrav_hash_00001f5a,313,0.0,2.6584104e-05,1.5936081644448908e-08,8.86668019031557e-06,0,LOW
8028,Individual Aid Recipient 14,24097.37,2025-03-29,DOD,Equipment,antigrav_hash_00001f5b,88,0.0,7.5317234e-06,1.5936081644448908e-08,2.515886507374568e-06,0,LOW
8029,Individual Aid Recipient 501,1924.3,2025-10-30,DOT,Aid,antigrav_hash_00001f5c,303,0.0,7.725509e-06,1.5936081644448908e-08,2.5804817011610363e-06,0,LOW
8030,Individual Aid Recipient 307,24943.48,2025-02-02,DOT,Research,antigrav_hash_00001f5d,33,0.418977,0.00015864316,0.4337780459382244,0.2843045630330182,0,LOW
8031,Individual Aid Recipient 621,11820.91,2025-02-24,Education,Research,antigrav_hash_00001f5e,55,0.388977,0.0001643844,0.4337780459382244,0.2743064767796431,0,LOW
8032,Individual Aid Recipient 983,209594.39,2025-02-28,Education,Services,antigrav_hash_00001f5f,59,0.388977,0.00019892481,0.4337780459382244,0.27431799025012116,0,LOW
8033,Individual Aid Recipient 190,182962.28,2025-09-12,Education,Equipment,antigrav_hash_00001f60,255,0.0,1.8039378e-05,1.5936081644448908e-08,6.018438066975935e-06,0,LOW
8034,Individual Aid Recipient 170,71540.46,2025-11-01,DOT,Aid,antigrav_hash_00001f61,305,0.0,2.0287029e-05,1.5936081644448908e-08,6.767654942774624e-06,0,LOW
8035,Individual Aid Recipient 186,13495.06,2025-11-12,DOE,Services,antigrav_hash_00001f62,316,0.0,1.12759835e-05,1.5936081644448908e-08,3.763973202109282e-06,0,LOW
8036,Individual Aid Recipient 180,432817.13,2025-04-23,DOE,Equipment,antigrav_hash_00001f63,113,0.0,2.3357235e-05,1.5936081644448908e-08,7.791057186316799e-06,0,LOW
8037,Individual Aid Recipient 785,2144.04,2025-02-02,DOE,Aid,antigrav_hash_00001f64,33,0.418977,0.00035942657,0.433778047954672,0.28437149150911933,0,LOW
8038,Individual Aid Recipient 825,2682.92,2025-04-14,HHS,Research,antigrav_hash_00001f65,104,0.0,2.8192535e-05,1.5936081644448908e-08,9.402823679031904e-06,0,LOW
8039,Individual Aid Recipient 292,19425.18,2025-08-07,HHS,Aid,antigrav_hash_00001f66,219,0.0,7.189031e-06,1.5936081644448908e-08,2.401655640238841e-06,0,LOW
8040,Individual Aid Recipient 136,647618.56,2025-06-22,DOD,Construction,antigrav_hash_00001f67,173,0.07820975000000001,8.641703e-05,1.5936081644448908e-08,0.026098727654959505,0,LOW
8041,Individual Aid Recipient 977,16260.46,2025-12-14,Education,Construction,antigrav_hash_00001f68,348,0.0,1.5318203e-05,1.5936081644448908e-08,5.111379598344155e-06,0,LOW
8042,Individual Aid Recipient 403,16732.9,2025-07-25,DOE,Research,antigrav_hash_00001f69,206,0.0,2.0551877e-05,1.5936081644448908e-08,6.855937774486319e-06,0,LOW
8043,Individual Aid Recipient 561,2532.94,2025-06-16,DOE,Construction,antigrav_hash_00001f6a,167,0.0,6.52085e-06,1.5936081644448908e-08,2.1789287248094175e-06,0,LOW
8044,Individual Aid Recipient 945,91025.45,2025-03-03,DOD,Equipment,antigrav_hash_00001f6b,62,0.373977,0.0001640429,1.9407147971216547e-08,0.12471368743450208,0,LOW
8045,Individual Aid Recipient 407,92020.29,2025-12-17,DOE,Construction,antigrav_hash_00001f6c,351,0.0,6.389892e-06,1.5936081644448908e-08,2.1352760107733226e-06,0,LOW
8046,Individual Aid Recipient 703,71941.8,2025-10-22,HHS,Services,antigrav_hash_00001f6d,295,0.0,9.895314e-06,1.5936081644448908e-08,3.3037500867883433e-06,0,LOW
8047,Individual Aid Recipient 998,8571.25,2025-10-07,HHS,Research,antigrav_hash_00001f6e,280,0.0,1.07320575e-05,1.5936081644448908e-08,3.582664523816147e-06,0,LOW
8048,Individual Aid Recipient 473,7630.74,2025-03-12,DOD,Services,antigrav_hash_00001f6f,71,0.283977,0.00016262813,1.5936081644448908e-08,0.09471321468871252,0,LOW
8049,Individual Aid Recipient 397,3166.29,2025-06-14,DOT,Services,antigrav_hash_00001f70,165,0.0,7.1511895e-06,1.5936081644448908e-08,2.3890418582199524e-06,0,LOW
8050,Individual Aid Recipient 112,24979.45,2025-04-20,DOT,Equipment,antigrav_hash_00001f71,110,0.0,6.5492313e-06,1.5936081644448908e-08,2.188389137114809e-06,0,LOW
8051,Individual Aid Recipient 769,4356.35,2025-01-24,DOT,Aid,antigrav_hash_00001f72,24,0.418977,0.00017258062,0.433778047954672,0.28430920952537003,0,LOW
8052,Individual Aid Recipient 980,3766.4,2025-10-31,HHS,Aid,antigrav_hash_00001f73,304,0.0,7.0723872e-06,1.5936081644448908e-08,2.362774438573148e-06,0,LOW
8053,Individual Aid Recipient 24,11666.35,2025-03-30,DOT,Aid,antigrav_hash_00001f74,89,0.0,8.356361e-06,1.5936081644448908e-08,2.7907656679930548e-06,0,LOW
8054,Individual Aid Recipient 442,10575.19,2025-06-21,DOD,Services,antigrav_hash_00001f75,172,0.0,6.350834e-06,1.5936081644448908e-08,2.1222567456998937e-06,0,LOW
8055,Individual Aid Recipient 754,9828.41,2025-02-02,DOD,Equipment,antigrav_hash_00001f76,33,0.418977,0.00016563604,0.433778047954672,0.28430689466490316,0,LOW
8056,Individual Aid Recipient 307,44341.08,2025-03-03,DOT,Aid,antigrav_hash_00001f77,62,0.373977,0.00014576956,1.9407147971216547e-08,0.12470759632292962,0,LOW
8057,Individual Aid Recipient 951,24799.32,2025-05-21,DOE,Services,antigrav_hash_00001f78,141,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
8058,Individual Aid Recipient 728,14296.44,2025-03-14,HHS,Research,antigrav_hash_00001f79,73,0.27897700000000003,0.00018586831,1.5936081644448908e-08,0.09305429474866961,0,LOW
8059,Individual Aid Recipient 521,28984.58,2025-08-01,DOD,Equipment,antigrav_hash_00001f7a,213,0.0,1.8792027e-05,1.5936081644448908e-08,6.269320967800394e-06,0,LOW
8060,Individual Aid Recipient 216,4977.63,2025-03-28,DOE,Research,antigrav_hash_00001f7b,87,0.0,8.862357e-06,1.5936081644448908e-08,2.9594311572719436e-06,0,LOW
8061,Individual Aid Recipient 673,25794.54,2025-12-23,HHS,Services,antigrav_hash_00001f7c,357,0.0,8.1867765e-06,1.5936081644448908e-08,2.7342375406288612e-06,0,LOW
8062,Individual Aid Recipient 605,27609.18,2025-07-09,DOT,Services,antigrav_hash_00001f7d,190,0.0,5.8681335e-06,1.5936081644448908e-08,1.9613565221847417e-06,0,LOW
8063,Individual Aid Recipient 360,2310.99,2025-10-11,DOD,Research,antigrav_hash_00001f7e,284,0.0,6.796269e-06,1.5936081644448908e-08,2.2707350905782306e-06,0,LOW
8064,Individual Aid Recipient 240,98080.18,2025-03-26,DOT,Services,antigrav_hash_00001f7f,85,0.0,7.1501127e-06,1.5936081644448908e-08,2.3886829109776528e-06,0,LOW
8065,Individual Aid Recipient 958,5871.41,2025-08-13,DOT,Research,antigrav_hash_00001f80,225,0.0,7.474424e-06,1.5936081644448908e-08,2.4967866638899855e-06,0,LOW
8066,Individual Aid Recipient 133,25221.82,2025-05-05,HHS,Research,antigrav_hash_00001f81,125,0.0,1.0571732e-05,1.5936081644448908e-08,3.5292226151399697e-06,0,LOW
8067,Individual Aid Recipient 904,126325.55,2025-10-25,DOE,Research,antigrav_hash_00001f82,298,0.0,5.8681335e-06,1.5936081644448908e-08,1.9613565221847417e-06,0,LOW
8068,Individual Aid Recipient 762,88301.74,2025-01-21,Education,Construction,antigrav_hash_00001f83,21,0.418977,0.00026250546,0.433778047954672,0.2843391844722774,0,LOW
8069,Individual Aid Recipient 842,23190.55,2025-03-10,HHS,Services,antigrav_hash_00001f84,69,0.323977,0.0005747807,1.5936081644448908e-08,0.10818393220745814,0,LOW
8070,Individual Aid Recipient 989,12787.86,2025-02-21,DOT,Construction,antigrav_hash_00001f85,52,0.388977,0.00022858949,0.433778047954672,0.2743278791475442,0,LOW
8071,Individual Aid Recipient 834,91241.75,2025-11-20,HHS,Services,antigrav_hash_00001f86,324,0.0,6.3096563e-06,1.5936081644448908e-08,2.108530803243187e-06,0,LOW
8072,Individual Aid Recipient 904,60599.53,2025-11-10,HHS,Equipment,antigrav_hash_00001f87,314,0.0,6.3096563e-06,1.5936081644448908e-08,2.108530803243187e-06,0,LOW
8073,Individual Aid Recipient 968,8711.96,2025-07-12,DOD,Research,antigrav_hash_00001f88,193,0.0,1.0285923e-05,1.5936081644448908e-08,3.4339530451292554e-06,0,LOW
8074,Individual Aid Recipient 894,6685.25,2025-03-22,HHS,Services,antigrav_hash_00001f89,81,0.0,8.048492e-06,1.5936081644448908e-08,2.6881428333185064e-06,0,LOW
8075,Individual Aid Recipient 112,983.84,2025-01-09,DOT,Aid,antigrav_hash_00001f8a,9,0.433977,0.00017819635,0.433778047954672,0.28931108143523865,0,LOW
8076,Individual Aid Recipient 137,27751.57,2025-09-07,Education,Construction,antigrav_hash_00001f8b,250,0.0,6.6162015e-06,1.5936081644448908e-08,2.2107125329873753e-06,0,LOW
8077,Individual Aid Recipient 699,19456.83,2025-02-11,DOE,Aid,antigrav_hash_00001f8c,42,0.40397700000000003,0.00018012518,0.433778047954672,0.27931172437765855,0,LOW
8078,Individual Aid Recipient 612,121089.72,2025-01-04,DOD,Construction,antigrav_hash_00001f8d,4,0.433977,0.00015354835,0.433778047954672,0.289302865433602,0,LOW
8079,Individual Aid Recipient 339,37744.03,2025-01-04,DOT,Equipment,antigrav_hash_00001f8e,4,0.433977,0.00026250546,0.433778047954672,0.28933918447227747,0,LOW
8080,Individual Aid Recipient 551,162973.65,2025-04-02,Education,Research,antigrav_hash_00001f8f,92,0.0,1.4383932e-05,1.5936081644448908e-08,4.79995587953128e-06,0,LOW
8081,Individual Aid Recipient 855,7738.43,2025-02-15,DOT,Construction,antigrav_hash_00001f90,46,0.388977,0.00029067695,0.433778047954672,0.27434857496869347,0,LOW
8082,Individual Aid Recipient 142,121446.06,2025-12-28,Education,Aid,antigrav_hash_00001f91,362,0.0,1.3640214e-05,1.5936081644448908e-08,4.5520500580306235e-06,0,LOW
8083,Individual Aid Recipient 592,9962.92,2025-11-30,DOD,Aid,antigrav_hash_00001f92,334,0.0,1.0967014e-05,1.5936081644448908e-08,3.6609832347401176e-06,0,LOW
8084,Individual Aid Recipient 357,70713.66,2025-10-31,DOE,Equipment,antigrav_hash_00001f93,304,0.0,1.12759835e-05,1.5936081644448908e-08,3.763973202109282e-06,0,LOW
8085,Individual Aid Recipient 680,2469.73,2025-05-26,Education,Construction,antigrav_hash_00001f94,146,0.0,5.931233e-06,1.5936081644448908e-08,1.982389648240393e-06,0,LOW
8086,Individual Aid Recipient 434,31341.64,2025-08-02,DOE,Services,antigrav_hash_00001f95,214,0.0,6.0397356e-06,1.5936081644448908e-08,2.0185572208808963e-06,0,LOW
8087,Individual Aid Recipient 263,1122.11,2025-12-22,DOD,Aid,antigrav_hash_00001f96,356,0.0,7.6178667e-06,1.5936081644448908e-08,2.5446009225164922e-06,0,LOW
8088,Individual Aid Recipient 789,14754.36,2025-09-01,DOD,Services,antigrav_hash_00001f97,244,0.0,7.260909e-06,1.5936081644448908e-08,2.425615065497447e-06,0,LOW
8089,Individual Aid Recipient 381,42639.27,2025-12-21,HHS,Equipment,antigrav_hash_00001f98,355,0.0,7.3882043e-06,1.5936081644448908e-08,2.468046782896411e-06,0,LOW
8090,Individual Aid Recipient 377,10082.41,2025-03-06,HHS,Services,antigrav_hash_00001f99,65,0.363977,0.00017663429,1.9407147811887767e-08,0.12138455123246782,0,LOW
8091,Individual Aid Recipient 406,4556.65,2025-04-16,Education,Research,antigrav_hash_00001f9a,106,0.0,7.020811e-06,1.5936081644448908e-08,2.3455824118079846e-06,0,LOW
8092,Individual Aid Recipient 66,78368.53,2025-03-15,DOT,Aid,antigrav_hash_00001f9b,74,0.233977,0.00015573254,1.5936081644448908e-08,0.07804424949367852,0,LOW
8093,Individual Aid Recipient 835,18860.14,2025-11-24,Education,Equipment,antigrav_hash_00001f9c,328,0.0,6.029055e-06,1.5936081644448908e-08,2.014997003870806e-06,0,LOW
8094,Individual Aid Recipient 8,10568.61,2025-05-19,DOD,Construction,antigrav_hash_00001f9d,139,0.0,6.5439626e-06,1.5936081644448908e-08,2.1866329028456854e-06,0,LOW
8095,Individual Aid Recipient 482,23455.12,2025-09-25,DOT,Aid,antigrav_hash_00001f9e,268,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
8096,Individual Aid Recipient 425,1149690.94,2025-08-19,DOT,Aid,antigrav_hash_00001f9f,231,0.5903681264999519,0.015096184,0.058170813676182535,0.22121170801413226,0,LOW
8097,Individual Aid Recipient 675,124275.27,2025-07-30,DOE,Construction,antigrav_hash_00001fa0,211,0.08448850000000001,7.186788e-05,1.178646639945942e-07,0.028186828581032133,0,LOW
8098,Individual Aid Recipient 689,125977.74,2025-05-03,DOE,Research,antigrav_hash_00001fa1,123,0.08448850000000001,0.00018178034,1.178646639945942e-07,0.02822346606896983,0,LOW
8099,Individual Aid Recipient 141,42332.88,2025-03-31,HHS,Aid,antigrav_hash_00001fa2,90,0.0,2.4714609e-05,1.5936081644448908e-08,8.243515035874e-06,0,LOW
8100,Individual Aid Recipient 186,28274.85,2025-11-09,HHS,Aid,antigrav_hash_00001fa3,313,0.0,1.2585157e-05,1.5936081644448908e-08,4.200364221429863e-06,0,LOW
8101,Individual Aid Recipient 529,605.39,2025-12-21,DOD,Equipment,antigrav_hash_00001fa4,355,0.0,6.7437286e-06,1.5936081644448908e-08,2.2532215574359903e-06,0,LOW
8102,Individual Aid Recipient 573,7954.79,2025-01-20,DOE,Services,antigrav_hash_00001fa5,20,0.418977,0.0001620764,0.4337780459382244,0.28430570744413813,0,LOW
8103,Individual Aid Recipient 989,10712.2,2025-11-02,DOT,Research,antigrav_hash_00001fa6,306,0.0,6.7467904e-06,1.5936081644448908e-08,2.25424216207383e-06,0,LOW
8104,Individual Aid Recipient 755,1323.01,2025-04-03,HHS,Equipment,antigrav_hash_00001fa7,93,0.0,8.626734e-06,1.5936081644448908e-08,2.880889923310939e-06,0,LOW
8105,Individual Aid Recipient 248,3881.11,2025-09-13,HHS,Services,antigrav_hash_00001fa8,256,0.0,2.4814175e-05,1.5936081644448908e-08,8.276703710201297e-06,0,LOW
8106,Individual Aid Recipient 188,1128.61,2025-11-10,Education,Construction,antigrav_hash_00001fa9,314,0.0,7.987208e-06,1.5936081644448908e-08,2.6677146728219847e-06,0,LOW
8107,Individual Aid Recipient 264,20795.96,2025-02-15,DOT,Aid,antigrav_hash_00001faa,46,0.388977,0.00019865036,0.433778047954672,0.27431789943922996,0,LOW
8108,Individual Aid Recipient 543,75218.23,2025-11-18,HHS,Research,antigrav_hash_00001fab,322,0.0,6.9709927e-06,1.5936081644448908e-08,2.3289762512132134e-06,0,LOW
8109,Individual Aid Recipient 237,115862.77,2025-06-04,DOE,Services,antigrav_hash_00001fac,155,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
8110,Individual Aid Recipient 802,41034.84,2025-06-28,HHS,Equipment,antigrav_hash_00001fad,179,0.0,1.1045905e-05,1.5936081644448908e-08,3.68728036454718e-06,0,LOW
8111,Individual Aid Recipient 308,5192.16,2025-08-03,HHS,Construction,antigrav_hash_00001fae,215,0.0,1.3459322e-05,1.5936081644448908e-08,4.491752681457382e-06,0,LOW
8112,Individual Aid Recipient 510,1214.27,2025-01-03,DOE,Services,antigrav_hash_00001faf,3,0.433977,0.00019189513,0.4337780459382244,0.28931564702312085,0,LOW
8113,Individual Aid Recipient 629,1579.24,2025-10-13,Education,Equipment,antigrav_hash_00001fb0,286,0.0,7.161468e-06,1.5936081644448908e-08,2.3924680763439816e-06,0,LOW
8114,Individual Aid Recipient 34,3283.04,2025-05-01,DOE,Services,antigrav_hash_00001fb1,121,0.0,7.0008464e-06,1.5936081644448908e-08,2.338927487492662e-06,0,LOW
8115,Individual Aid Recipient 22,5806.37,2025-04-09,DOT,Aid,antigrav_hash_00001fb2,99,0.0,8.953432e-06,1.5936081644448908e-08,2.989789484087323e-06,0,LOW
8116,Individual Aid Recipient 967,17333.17,2025-03-02,DOE,Research,antigrav_hash_00001fb3,61,0.373977,0.00018082504,1.9407147811887767e-08,0.12471928148175414,0,LOW
8117,Individual Aid Recipient 479,4811.45,2025-09-29,DOE,Equipment,antigrav_hash_00001fb4,272,0.0,6.539963e-06,1.5936081644448908e-08,2.185299735195337e-06,0,LOW
8118,Individual Aid Recipient 220,36624.18,2025-02-18,DOD,Research,antigrav_hash_00001fb5,49,0.388977,0.00016721578,0.4337780459382244,0.27430742057320906,0,LOW
8119,Health Providers Assoc,15546.48,2025-11-13,DOT,Services,antigrav_hash_00001fb6,317,0.0,5.8681335e-06,1.5936081644448908e-08,1.9613565221847417e-06,0,LOW
8120,Individual Aid Recipient 858,22377.66,2025-07-05,DOT,Research,antigrav_hash_00001fb7,186,0.0,6.3822613e-06,1.5936081644448908e-08,2.1327324572573644e-06,0,LOW
8121,Individual Aid Recipient 434,121829.26,2025-10-04,DOE,Services,antigrav_hash_00001fb8,277,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
8122,Individual Aid Recipient 389,3750.53,2025-09-17,DOT,Aid,antigrav_hash_00001fb9,260,0.0,4.441306e-05,1.5936081644448908e-08,1.480966539234616e-05,0,LOW
8123,Individual Aid Recipient 892,41276.84,2025-04-23,Education,Construction,antigrav_hash_00001fba,113,0.0,1.2294093e-05,1.5936081644448908e-08,4.103342964623534e-06,0,LOW
8124,Individual Aid Recipient 56,21569.6,2025-08-26,Education,Research,antigrav_hash_00001fbb,238,0.0,6.029055e-06,1.5936081644448908e-08,2.014997003870806e-06,0,LOW
8125,Individual Aid Recipient 49,13356.66,2025-11-17,DOE,Research,antigrav_hash_00001fbc,321,0.0,6.505322e-06,1.5936081644448908e-08,2.173752638879177e-06,0,LOW
8126,Individual Aid Recipient 840,83107.02,2025-12-04,DOD,Research,antigrav_hash_00001fbd,338,0.0,5.9550143e-06,1.5936081644448908e-08,1.990316804061046e-06,0,LOW
8127,Individual Aid Recipient 768,82332.5,2025-04-17,DOT,Construction,antigrav_hash_00001fbe,107,0.0,6.0676903e-06,1.5936081644448908e-08,2.027875448847911e-06,0,LOW
8128,Individual Aid Recipient 504,5325.51,2025-05-22,DOT,Aid,antigrav_hash_00001fbf,142,0.0,6.1589876e-06,1.5936081644448908e-08,2.0583078994814847e-06,0,LOW
8129,Individual Aid Recipient 69,16760.15,2025-01-28,DOT,Aid,antigrav_hash_00001fc0,28,0.418977,0.00015573254,0.433778047954672,0.2843035934998753,0,LOW
8130,Individual Aid Recipient 672,33584.42,2025-04-10,HHS,Aid,antigrav_hash_00001fc1,100,0.0,7.753527e-06,1.5936081644448908e-08,2.5898209990886422e-06,0,LOW
8131,Individual Aid Recipient 820,14625.03,2025-02-27,HHS,Equipment,antigrav_hash_00001fc2,58,0.388977,0.00017169281,0.433778047954672,0.2743089135879207,0,LOW
8132,Individual Aid Recipient 333,52972.7,2025-03-18,DOT,Equipment,antigrav_hash_00001fc3,77,0.183977,0.00014576956,1.5936081644448908e-08,0.06137426183257419,0,LOW
8133,Individual Aid Recipient 978,33583.43,2025-12-17,HHS,Aid,antigrav_hash_00001fc4,351,0.0,1.9916708e-05,1.5936081644448908e-08,6.644214683871195e-06,0,LOW
8134,Individual Aid Recipient 861,344153.09,2025-08-31,DOE,Construction,antigrav_hash_00001fc5,243,0.0,1.5073933e-05,1.5936081644448908e-08,5.029956478838133e-06,0,LOW
8135,Individual Aid Recipient 41,2218.49,2025-09-12,DOT,Aid,antigrav_hash_00001fc6,255,0.0,1.2841563e-05,1.5936081644448908e-08,4.285833076534272e-06,0,LOW
8136,Individual Aid Recipient 60,18330.95,2025-04-01,HHS,Services,antigrav_hash_00001fc7,91,0.0,2.3408771e-05,1.5936081644448908e-08,7.808235722243886e-06,0,LOW
8137,Individual Aid Recipient 529,5637.78,2025-03-23,DOD,Construction,antigrav_hash_00001fc8,82,0.0,8.359804e-06,1.5936081644448908e-08,2.791913450306692e-06,0,LOW
